Symbol,ETF Name,Asset Class,Total Assets ,YTD Price Change,Avg. Daily Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,1 Month,1 Year,3 Year,5 Year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETF Database Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
MGOV,First Trust Intermediate Government Opportunities ETF,N/A,"$14,632,500",N/A,0,$19.40,-0.61%,No,False,0.70%,1.75%,N/A,N/A,N/A,"$15,000,000.00",$0.00,$0.00,"$15,000,000.00","$15,000,000.00","$15,000,000.00",N/A,2023-08-03,0.68%,N/A,$0.15,2023-10-24,$0.08,0.77%,N/A,N/A,32,58.11%,N/A,N/A,N/A,$18.58,$19.57,$19.36,$19.45,54.96,C,B,N/A,N/A,B-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
TGIF,SoFi Weekly Income ETF,Bond,"$14,257,100",6.30%,"2,121",$95.03,-0.28%,No,False,0.14%,1.64%,8.59%,1.97%,N/A,"-$2,337,317.50",$0.00,"-$2,337,317.50","-$2,337,317.50","-$2,337,317.50","-$2,337,317.50",Total Bond Market,2020-10-01,0.59%,N/A,$5.11,2023-11-08,$0.09,5.38%,0.00,0.29,182,13.60%,40%,20%,1099,$92.37,$95.61,N/A,N/A,58.90,C+,C+,N/A,B+,B+,N/A,5.29,7.59%,27.51%,212.09,6.29%,2.43%
FMNY,First Trust New York Municipal High Income ETF,Bond,"$14,130,100",-0.23%,"2,008",$25.66,-0.04%,No,False,1.58%,2.18%,4.66%,N/A,N/A,"$1,278,750.00","$1,278,750.00","$1,278,750.00","$1,278,750.00","$1,278,750.00","$1,278,750.00",New York Munis,2021-05-12,0.50%,N/A,$0.87,2023-10-24,$0.08,3.37%,0.00,0.25,47,27.78%,40%,20%,1099,$24.78,$25.69,$25.59,$25.73,59.71,N/A,B+,N/A,N/A,A-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
FTBD,Fidelity Tactical Bond ETF,N/A,"$14,120,700",N/A,"1,080",$46.80,-0.89%,No,False,0.03%,1.83%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,N/A,2023-01-26,0.55%,N/A,$1.75,2023-10-27,$0.20,3.71%,0.00,0.45,429,52.04%,40%,20%,1099,$45.13,$47.31,$46.70,$46.99,52.98,C+,B+,N/A,A-,A,N/A,5.78,66.00%,35.06%,336.23,2.02%,1.03%
XB,BondBloxx B-Rated USD High Yield Corporate Bond ETF,Bond,"$13,263,100",6.75%,491,$37.82,-0.94%,No,False,0.27%,1.74%,9.61%,N/A,N/A,"$1,919,410.00",$0.00,$0.00,"$1,919,410.00","$1,889,070.00","$1,889,070.00",High Yield Bonds,2022-05-26,0.30%,N/A,$3.12,2023-11-01,$0.26,8.23%,0.00,0.67,1000,8.52%,40%,20%,1099,$36.38,$38.28,$37.75,$37.95,56.02,N/A,N/A,N/A,N/A,N/A,N/A,4.99,11.93%,23.22%,217.29,9.47%,2.98%
OVM,Overlay Shares Municipal Bond ETF,Bond,"$13,112,300",0.11%,"4,988",$20.86,-0.62%,No,False,1.39%,1.70%,3.96%,-1.86%,N/A,"-$1,004,655.00",$0.00,"-$1,004,655.00","-$1,004,655.00","-$1,004,655.00","-$1,004,655.00",National Munis,2019-09-30,0.84%,N/A,$1.00,2023-10-03,$0.25,4.77%,0.00,0.24,4,100.00%,40%,20%,1099,$19.85,$21.10,$20.86,$20.86,54.44,C,C,N/A,C+,C,N/A,0.0,N/A,N/A,N/A,N/A,N/A
UJB,ProShares Ultra High Yield,Bond,"$13,102,400",5.53%,"18,686",$61.61,-1.20%,No,2x,-0.01%,3.50%,11.76%,-2.82%,1.38%,"$9,389,687.00","$8,798,860.00","$8,802,040.00","$9,389,687.00","$9,389,687.00","$9,389,687.00",Leveraged Bonds,2011-04-13,0.96%,N/A,$2.13,2023-09-20,$0.39,3.41%,0.00,0.89,1,100.00%,40%,20%,1099,$56.94,$62.99,$61.40,$62.02,55.67,B-,C,A-,A,A+,B+,0.0,N/A,N/A,N/A,N/A,N/A
UST,ProShares Ultra 7-10 Year Treasury,Bond,"$12,728,900",-10.82%,"8,938",$40.91,-2.04%,No,2x,0.33%,2.07%,-7.49%,-17.15%,-3.29%,"$1,596,320.00",$0.00,"$1,180,227.00","$1,596,320.00","$1,596,320.00","$1,596,320.00",Leveraged Bonds,2010-01-19,0.95%,N/A,$1.41,2023-09-20,$0.39,3.37%,0.00,0.09,1,100.00%,40%,20%,1099,$38.54,$41.88,$40.63,$41.39,49.48,A,A-,C+,A,A,A,0.0,N/A,N/A,N/A,N/A,N/A
BUCK,Simplify Stable Income ETF,N/A,"$12,547,500",4.35%,"6,518",$25.12,0.08%,No,False,0.16%,0.41%,4.92%,N/A,N/A,"$9,385,375.00",$0.00,$0.00,"$9,385,375.00","$9,385,375.00","$9,385,375.00",N/A,2022-10-27,0.36%,N/A,$1.15,2023-10-26,$0.10,4.57%,0.00,0.15,3,100.00%,40%,20%,1099,$24.98,$25.23,$25.10,$25.13,58.75,B,A-,N/A,A,A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
USBF,iShares USD Bond Factor ETF,Bond,"$12,166,600",0.13%,106,$80.49,-0.86%,No,False,0.28%,1.66%,3.44%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Total Bond Market,2021-10-12,0.18%,N/A,$3.52,2023-11-01,$0.32,4.37%,0.00,0.32,1000,28.35%,40%,20%,1099,$77.67,$81.22,$80.49,$80.49,53.53,C,A-,N/A,N/A,C,N/A,6.32,72.77%,46.42%,293.73,6.00%,1.92%
MIG,VanEck Moody's Analytics IG Corporate Bond ETF,Bond,"$12,086,000",0.97%,"1,936",$19.98,-0.70%,No,False,0.23%,1.54%,5.85%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2020-12-01,0.20%,N/A,$0.90,2023-11-01,$0.08,4.49%,0.00,0.35,235,10.73%,40%,20%,1099,$19.34,$20.14,$19.98,$19.98,53.41,C+,B-,N/A,B-,A,N/A,6.59,61.05%,55.26%,255.21,19.80%,2.96%
MFLX,First Trust Flexible Municipal High Income ETF,N/A,"$11,964,800",-0.34%,"1,638",$15.70,0.00%,No,False,-0.10%,-0.83%,5.38%,-3.07%,1.91%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,New York Munis,2016-09-27,0.83%,N/A,$0.63,2023-10-24,$0.05,4.00%,0.00,0.31,63,24.09%,40%,20%,1099,$15.30,$15.94,$15.61,$15.89,49.23,B,B,B-,A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
USFI,BrandywineGLOBAL - US Fixed Income ETF,N/A,"$11,800,000",N/A,0,$23.36,-1.27%,No,False,0.37%,2.15%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,N/A,2023-07-25,0.39%,N/A,$0.27,2023-11-01,$0.09,1.16%,N/A,N/A,23,81.86%,40%,20%,1099,$22.33,$23.65,$23.36,$23.36,51.60,C,A-,N/A,N/A,B,N/A,0.0,N/A,N/A,N/A,N/A,N/A
HYUP,Xtrackers High Beta High Yield Bond ETF,Bond,"$11,638,500",6.79%,474,$38.65,-0.64%,No,False,-0.07%,1.12%,10.31%,0.85%,2.78%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,High Yield Bonds,2018-01-11,0.20%,N/A,$2.99,2023-11-01,$0.26,7.71%,0.00,0.51,1000,7.38%,40%,20%,1099,$37.40,$39.11,$38.56,$38.82,53.63,C,A,C+,C,A,N/A,4.91,7.34%,22.07%,296.45,7.11%,2.73%
ELQD,iShares ESG Advanced Investment Grade Corporate Bond ETF,Bond,"$11,552,300",-0.22%,132,$76.50,-0.91%,No,False,0.31%,2.08%,4.89%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2021-11-08,0.18%,N/A,$2.98,2023-11-01,$0.27,3.87%,0.00,0.50,444,15.40%,40%,20%,1099,$73.18,$77.31,$76.50,$76.50,53.08,C,B-,N/A,C,B,N/A,6.95,91.58%,69.56%,33.07,0.24%,4.40%
GSIG,Goldman Sachs Access Investment Grade Corporate 1-5 Year Bond ETF,Bond,"$11,407,500",2.42%,"2,653",$45.52,-0.31%,No,False,0.00%,0.73%,4.31%,-1.21%,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2020-07-07,0.14%,N/A,$1.60,2023-11-01,$0.17,3.52%,0.00,0.11,378,10.14%,40%,20%,1099,$44.93,$45.73,$45.52,$45.52,55.37,C,B,N/A,B+,C,N/A,6.59,89.18%,54.93%,184.09,10.94%,2.37%
BAMB,Brookstone Intermediate Bond ETF,N/A,"$11,313,000",N/A,N/A,N/A,0.00%,No,False,N/A,N/A,N/A,N/A,N/A,"$10,720,600.00",$0.00,"$10,720,600.00","$10,720,600.00","$10,720,600.00","$10,720,600.00",N/A,2023-09-27,1.09%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,99.99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"",N/A,C,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
FSBD,Fidelity Sustainable Core Plus Bond ETF,Bond,"$11,220,000",0.26%,256,$44.74,-0.73%,No,False,0.51%,1.65%,3.48%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Total Bond Market,2022-04-19,0.36%,N/A,$2.17,2023-10-27,$0.17,4.83%,0.00,0.41,394,44.90%,40%,20%,1099,$43.12,$45.09,$44.68,$44.85,54.13,N/A,B,N/A,N/A,N/A,N/A,6.49,86.19%,51.46%,391.97,2.19%,3.31%
XHYH,BondBloxx USD High Yield Bond Healthcare Sector ETF,Bond,"$11,208,300",4.94%,"1,261",$31.95,-0.62%,No,False,0.80%,1.62%,10.24%,N/A,N/A,"$9,936,130.00",$0.00,$0.00,"$8,256,955.00","$5,035,935.00","$5,035,935.00",High Yield Bonds,2022-02-15,0.35%,N/A,$3.01,2023-11-01,$0.22,9.40%,0.00,0.54,115,26.98%,40%,20%,1099,$30.64,$32.25,$31.95,$31.95,55.81,C,B+,N/A,N/A,N/A,N/A,6.15,96.79%,42.76%,35.67,0.00%,7.84%
IBHJ,iShares iBonds 2030 Term High Yield and Income ETF,N/A,"$11,119,500",N/A,N/A,N/A,0.00%,No,False,N/A,N/A,N/A,N/A,N/A,"$1,206,810.00",$0.00,"$1,206,810.00","$1,206,810.00","$1,206,810.00","$1,206,810.00",N/A,2023-06-23,0.35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,190,16.22%,40%,20%,1099,N/A,N/A,N/A,N/A,"",N/A,A-,N/A,N/A,N/A,N/A,5.62,81.19%,31.72%,186.0,4.53%,3.58%
IBHI,iShares iBonds 2029 Term High Yield and Income ETF,Bond,"$10,943,600",N/A,N/A,N/A,0.00%,No,False,N/A,N/A,N/A,N/A,N/A,"-$81,280.00",$0.00,"$2,130,480.00","-$81,280.00","$2,427,760.00","$2,427,760.00",High Yield Bonds,2022-03-08,0.35%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,339,11.96%,40%,20%,1099,N/A,N/A,N/A,N/A,"",N/A,A-,N/A,N/A,N/A,N/A,5.53,74.31%,30.61%,304.47,7.48%,3.71%
XHYD,BondBloxx USD High Yield Bond Consumer Non-Cyclicals Sector ETF,Bond,"$10,852,000",6.07%,"2,730",$36.13,-0.52%,No,False,0.28%,2.73%,9.58%,N/A,N/A,"$7,314,345.00",$0.00,$0.00,"$7,314,345.00","$5,553,665.00","$5,553,665.00",High Yield Bonds,2022-02-15,0.35%,N/A,$2.12,2023-11-01,$0.21,5.86%,0.00,0.50,179,14.33%,40%,20%,1099,$34.43,$36.54,$36.04,$36.31,60.19,C+,A-,N/A,N/A,N/A,N/A,5.37,58.26%,28.58%,829.04,12.46%,10.34%
SPXB,ProShares S&P 500 Bond ETF,Bond,"$10,773,900",0.31%,471,$71.25,-0.82%,No,False,0.16%,1.80%,4.82%,-5.88%,1.10%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2018-05-01,0.15%,N/A,$2.93,2023-11-01,$0.28,4.09%,0.00,0.27,233,16.20%,40%,20%,1099,$68.60,$71.92,$71.25,$71.26,53.15,C+,B,A,C,A-,N/A,6.42,42.81%,49.34%,124.93,11.99%,3.79%
VABS,Virtus Newfleet ABS/MBS ETF,Bond,"$10,549,400",5.37%,"1,823",$23.40,-0.09%,No,False,0.05%,0.44%,6.63%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Total Bond Market,2021-02-09,0.39%,N/A,$0.85,2023-10-20,$0.08,3.65%,0.00,0.04,77,29.07%,40%,20%,1099,$23.24,$23.46,N/A,N/A,59.81,C,B-,N/A,A-,B-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
WINC,Western Asset Short Duration Income ETF,Bond,"$10,504,000",3.17%,"7,855",$23.31,0.00%,No,False,0.06%,0.80%,5.47%,-0.44%,N/A,"-$4,642,369.04","$1,774.72","-$1,167,749.88","-$4,642,369.04","-$4,640,884.77","-$4,640,884.77",Total Bond Market,2019-02-07,0.29%,N/A,$0.97,2023-11-01,$0.11,4.15%,0.00,0.30,176,23.11%,40%,20%,1099,$23.03,$23.43,$23.31,$23.32,58.16,B-,B,N/A,B+,A-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
CPII,Ionic Inflation Protection ETF,Bond,"$10,424,900",3.63%,"1,030",$19.99,0.35%,No,False,-0.55%,-0.24%,3.19%,N/A,N/A,"$487,945.00",$0.00,$0.00,"$487,945.00","$10,478,375.00","$10,478,375.00",Government Bonds,2022-06-29,0.74%,N/A,$0.61,2023-11-01,$0.10,3.08%,0.00,-0.50,12,97.55%,40%,20%,1099,$19.92,$20.48,$19.97,$20.01,47.49,C,C,B+,B+,A,N/A,5.71,8.25%,33.33%,1.6,0.00%,0.00%
AAA,AXS First Priority CLO Bond ETF,Bond,"$9,906,600",7.31%,"2,983",$24.85,0.00%,No,False,0.04%,0.74%,9.36%,3.04%,N/A,"$2,473,320.00","$2,473,320.00","$2,473,320.00","$2,473,320.00","$2,473,320.00","$2,473,320.00",Corporate Bonds,2020-09-09,0.25%,N/A,$1.47,2023-11-01,$0.14,5.94%,0.00,0.02,27,49.14%,40%,20%,1099,$24.64,$24.91,$24.81,$24.90,71.86,C,C+,N/A,A-,A-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
ISDB,Invesco Short Duration Bond ETF,Bond,"$9,826,820",2.81%,"1,095",$24.55,-0.12%,No,False,0.04%,0.74%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Total Bond Market,2022-12-09,0.35%,N/A,$1.15,2023-10-23,$0.13,4.71%,0.00,0.24,151,22.33%,40%,20%,1099,$24.27,$24.63,$24.55,$24.55,61.86,C+,A-,N/A,C,A,N/A,6.23,30.81%,44.46%,281.11,4.46%,2.68%
FIIG,First Trust Intermediate Duration Investment Grade Corporate ETF,N/A,"$9,819,540",N/A,0,$19.56,-0.71%,No,False,0.44%,2.18%,N/A,N/A,N/A,"$10,000,000.00",$0.00,$0.00,"$10,000,000.00","$10,000,000.00","$10,000,000.00",N/A,2023-08-03,0.65%,N/A,$0.18,2023-10-24,$0.09,0.92%,N/A,N/A,119,17.39%,N/A,N/A,N/A,$18.78,$19.74,$19.56,$19.57,55.10,C,B,N/A,N/A,B-,N/A,6.86,96.27%,65.57%,172.74,7.96%,3.47%
HIYS,Invesco High Yield Select ETF,Bond,"$9,802,820",5.41%,402,$24.51,-0.33%,No,False,-0.22%,1.70%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,High Yield Bonds,2022-12-09,0.48%,N/A,$1.55,2023-10-23,$0.16,6.31%,0.00,0.51,138,17.80%,40%,20%,1099,$23.69,$24.75,$24.49,$24.54,57.77,C,B+,N/A,C+,A,N/A,4.99,12.61%,23.29%,266.33,8.59%,1.07%
TFJL,Innovator 20+ Year Treasury Bond 5 Floor ETF - July,Bond,"$9,244,310",-3.37%,"25,170",$19.11,-1.65%,No,False,0.42%,1.03%,-2.79%,-7.94%,N/A,"-$9,956,235.00","-$478,980.00","-$1,420,115.00","-$9,956,235.00","-$9,956,235.00","-$9,956,235.00",Total Bond Market,2020-08-18,0.79%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.20,2,100.00%,40%,20%,1099,$18.48,$19.34,$19.09,$19.16,51.04,B-,C,N/A,B,C,N/A,0.0,N/A,N/A,N/A,N/A,N/A
FSYD,Fidelity Sustainable High Yield ETF,Bond,"$8,827,560",5.04%,"2,097",$44.11,-0.63%,No,False,-0.13%,1.33%,8.58%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,High Yield Bonds,2022-02-15,0.55%,N/A,$3.06,2023-10-27,$0.27,6.93%,0.00,0.54,278,15.28%,40%,20%,1099,$42.58,$44.64,$44.01,$44.31,53.76,C,C+,N/A,N/A,N/A,N/A,5.94,93.35%,37.93%,273.58,3.00%,4.83%
WFIG,WisdomTree U.S. Corporate Bond Fund,Bond,"$8,458,440",0.69%,786,$41.97,-0.69%,No,False,0.26%,1.63%,5.31%,-5.51%,0.92%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2016-04-27,0.18%,N/A,$2.22,2023-10-25,$0.16,5.29%,0.00,0.29,427,16.17%,40%,20%,1099,$40.57,$42.33,$41.91,$42.08,53.14,C+,B-,A-,C,B,C,6.66,72.28%,58.15%,259.93,9.51%,4.28%
MBBB,VanEck Moody's Analytics BBB Corporate Bond ETF,Bond,"$8,058,360",1.55%,958,$20.00,-0.70%,No,False,0.25%,1.62%,6.71%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Corporate Bonds,2020-12-01,0.25%,N/A,$0.93,2023-11-01,$0.08,4.67%,0.00,0.36,186,13.62%,40%,20%,1099,$19.33,$20.17,$20.00,$20.00,53.66,C,C+,N/A,B,A,N/A,6.56,55.44%,53.89%,208.96,20.48%,4.15%
BBIP,JPMorgan BetaBuilders U.S. TIPS 0-5 Year ETF,Bond,"$7,515,950",N/A,614,$96.81,-0.24%,No,False,-0.12%,0.94%,N/A,N/A,N/A,"$7,674,750.50",$0.00,$0.00,"$7,674,750.50","$7,674,750.50","$7,674,750.50",Inflation-Protected Bonds,2023-05-10,0.07%,N/A,$2.72,2023-11-01,$0.60,2.81%,N/A,N/A,26,50.21%,40%,20%,1099,$96.18,$97.23,$96.81,$96.81,54.90,N/A,A,N/A,N/A,N/A,N/A,5.72,70.10%,34.02%,3.83,0.00%,0.00%
BSJV,Invesco BulletShares 2031 High Yield Corporate Bond ETF,N/A,"$7,462,230",N/A,N/A,$24.82,-0.72%,No,False,0.34%,2.81%,N/A,N/A,N/A,"$2,476,500.00",$0.00,$0.00,"$2,476,500.00","$2,476,500.00","$2,476,500.00",N/A,2023-09-20,0.42%,N/A,$0.12,2023-10-23,$0.12,0.48%,N/A,N/A,N/A,N/A,40%,20%,1099,$23.32,$25.23,$24.77,$24.92,54.50,N/A,A-,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
BSSX,Invesco BulletShares 2033 Municipal Bond ETF,N/A,"$7,399,220",N/A,N/A,$24.69,-0.32%,No,False,1.33%,3.12%,N/A,N/A,N/A,"$2,418,500.00",$0.00,$0.00,"$2,418,500.00","$2,418,500.00","$2,418,500.00",N/A,2023-09-20,0.18%,N/A,$0.09,2023-10-23,$0.09,0.36%,N/A,N/A,N/A,N/A,40%,20%,1099,$23.62,$24.81,$24.65,$24.77,53.38,N/A,A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
UFIV,US Treasury 5 Year Note ETF,N/A,"$7,178,920",N/A,"2,370",$47.62,-0.56%,No,False,0.06%,0.81%,N/A,N/A,N/A,"$7,267,414.00","$478,166.00","$2,847,671.00","$7,267,414.00","$7,267,414.00","$7,267,414.00",N/A,2023-03-28,0.15%,N/A,$1.09,2023-11-01,$0.18,2.29%,0.00,0.00,2,100.00%,40%,20%,1099,$46.75,$48.00,$47.53,$47.80,52.17,B-,A,N/A,A,A-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
BBIB,JPMorgan BetaBuilders U.S. Treasury Bond 3-10 Year ETF,Bond,"$6,680,800",N/A,808,$94.86,-0.64%,No,False,0.08%,1.00%,N/A,N/A,N/A,"$6,878,650.50",$0.00,$0.00,"$6,878,650.50","$6,878,650.50","$6,878,650.50",Government Bonds,2023-04-19,0.07%,N/A,$1.95,2023-11-01,$0.33,2.06%,N/A,N/A,87,23.05%,40%,20%,1099,$92.86,$95.63,$94.86,$94.86,52.06,C,B+,N/A,N/A,B,N/A,5.72,13.06%,34.07%,3.83,0.00%,0.01%
ESEB,Xtrackers J.P. Morgan ESG Emerging Markets Sovereign ETF,Bond,"$6,373,220",1.26%,956,$15.82,-0.44%,No,False,-0.22%,2.95%,8.16%,-6.09%,-3.24%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Emerging Markets Bonds,2015-03-03,0.35%,N/A,$0.97,2023-11-01,$0.07,6.10%,0.00,0.45,164,29.34%,40%,20%,1099,$15.12,$16.05,$15.82,$15.83,53.55,B+,B+,B-,B,B,N/A,4.27,47.38%,6.85%,1.6,0.00%,0.00%
FSLD,Fidelity Sustainable Low Duration Bond ETF,Bond,"$6,254,650",4.17%,"1,830",$50.06,-0.06%,No,False,0.14%,0.58%,5.07%,N/A,N/A,"$1,250,573.57",$0.00,$0.00,"$1,250,573.57","$1,250,573.57","$1,250,573.57",Total Bond Market,2022-04-19,0.30%,N/A,$2.14,2023-10-27,$0.21,4.28%,0.00,0.11,159,39.71%,40%,20%,1099,$49.76,$50.13,N/A,N/A,78.55,N/A,B,N/A,N/A,N/A,N/A,6.41,48.48%,48.88%,154.54,3.42%,1.09%
VEMY,Virtus Stone Harbor Emerging Markets High Yield Bond ETF,N/A,"$6,110,350",6.09%,"1,405",$24.29,-0.78%,No,False,-0.75%,1.68%,N/A,N/A,N/A,"$2,464,000.00",$0.00,$0.00,"$3,717,650.00","$3,717,650.00","$3,717,650.00",N/A,2022-12-12,0.55%,N/A,$2.09,2023-10-20,$0.18,8.53%,0.00,0.81,118,21.53%,40%,20%,1099,$23.40,$24.72,$24.28,$24.31,53.13,C+,B+,N/A,B+,A,N/A,4.21,45.48%,6.62%,981.97,4.30%,0.57%
HYTR,CP High Yield Trend ETF,Bond,"$5,656,750",2.22%,"3,270",$20.45,-0.63%,No,False,-0.20%,0.46%,2.69%,-1.28%,N/A,"-$1,023,000.00",$0.00,$0.00,"-$1,023,000.00","-$1,023,000.00","-$1,023,000.00",High Yield Bonds,2020-01-21,0.79%,N/A,$1.08,2023-10-19,$0.10,5.25%,0.00,0.19,4,99.99%,40%,20%,1099,$20.07,$20.65,$20.45,$20.45,49.48,C,C,N/A,A,C,N/A,5.31,47.02%,27.70%,274.48,7.08%,2.78%
ESHY,Xtrackers J.P. Morgan ESG USD High Yield Corporate Bond ETF,Bond,"$5,352,920",6.27%,"2,242",$17.77,-0.50%,No,False,-0.05%,2.08%,9.32%,1.09%,1.00%,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,High Yield Bonds,2015-03-03,0.20%,N/A,$1.24,2023-11-01,$0.10,6.97%,0.00,0.50,1000,5.85%,40%,20%,1099,$17.06,$17.97,$17.71,$17.89,57.40,C,A,C,B-,A,N/A,5.49,68.81%,30.06%,229.61,4.50%,3.01%
AGRH,iShares Interest Rate Hedged U.S. Aggregate Bond ETF,Bond,"$5,107,700",4.59%,918,$25.54,-0.12%,No,False,-0.01%,0.24%,6.22%,N/A,N/A,"$2,565,140.00",$0.00,$0.00,"$2,565,140.00","$2,585,540.00","$2,585,540.00",Total Bond Market,2022-06-22,0.13%,N/A,$1.11,2023-11-02,$0.11,4.36%,0.00,0.16,3,100.00%,40%,20%,1099,$25.34,$25.59,$25.51,$25.57,56.62,C,A,N/A,A,A,N/A,6.08,51.87%,40.90%,268.11,2.38%,0.84%
JOJO,ATAC Credit Rotation ETF,Bond,"$5,062,010",0.20%,"1,950",$14.17,-2.01%,No,False,0.45%,3.57%,0.58%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,High Yield Bonds,2021-07-15,1.22%,N/A,$0.64,2023-11-02,$0.04,4.41%,0.00,0.50,4,99.99%,40%,20%,1099,$13.26,$14.38,$14.16,$14.18,55.25,C,C,N/A,C,B,N/A,5.72,17.54%,33.45%,1.6,0.00%,0.00%
IBIA,iShares iBonds Oct 2024 Term TIPS ETF,N/A,"$5,037,300",N/A,N/A,$25.21,-0.04%,No,False,-0.04%,0.70%,N/A,N/A,N/A,"$2,512,420.00","$1,260,245.00","$1,260,245.00","$2,512,420.00","$2,512,420.00","$2,512,420.00",N/A,2023-09-13,0.10%,N/A,$0.00,N/A,N/A,0.00%,N/A,N/A,5,100.00%,40%,20%,1099,$25.13,$25.24,$25.20,$25.22,68.48,N/A,A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
IBIB,iShares iBonds Oct 2025 Term TIPS ETF,N/A,"$5,024,660",N/A,N/A,$25.10,-0.16%,No,False,-0.20%,0.69%,N/A,N/A,N/A,"$2,502,150.00",$0.00,"$2,502,150.00","$2,502,150.00","$2,502,150.00","$2,502,150.00",N/A,2023-09-13,0.10%,N/A,$0.00,N/A,N/A,0.00%,N/A,N/A,6,100.01%,40%,20%,1099,$25.04,$25.19,$25.08,$25.13,53.29,N/A,A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
IBIC,iShares iBonds Oct 2026 Term TIPS ETF,N/A,"$5,019,040",N/A,N/A,$25.06,-0.20%,No,False,-0.14%,0.97%,N/A,N/A,N/A,"$2,499,460.00","$1,253,500.00","$1,253,500.00","$2,499,460.00","$2,499,460.00","$2,499,460.00",N/A,2023-09-13,0.10%,N/A,$0.00,N/A,N/A,0.00%,N/A,N/A,6,100.00%,40%,20%,1099,$24.92,$25.17,$25.04,$25.10,52.00,N/A,A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
IBID,iShares iBonds Oct 2027 Term TIPS ETF,N/A,"$5,012,000",N/A,N/A,$24.98,-0.40%,No,False,-0.18%,1.10%,N/A,N/A,N/A,"$2,483,430.00",$0.00,"$1,240,480.00","$2,483,430.00","$2,483,430.00","$2,483,430.00",N/A,2023-09-13,0.10%,N/A,$0.00,N/A,N/A,0.00%,N/A,N/A,6,100.01%,40%,20%,1099,$24.76,$25.14,$24.95,$25.04,50.59,N/A,A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
